Date,AAPL,GOOG,NFLX,TSLA
2010-09-30,35.27015686035156,261.9132995605469,23.165714263916016,20.40999984741211
2010-10-01,35.11727523803711,261.82861328125,22.09428596496582,20.600000381469727
2010-10-04,34.634979248046875,260.19970703125,22.341428756713867,20.989999771118164
2010-10-05,35.915283203125,268.11004638671875,22.308570861816406,21.1200008392334
2010-10-06,35.946353912353516,266.17730712890625,21.46714210510254,20.459999084472656
2010-10-07,35.9500846862793,264.0154113769531,21.632856369018555,20.43000030517578
2010-10-08,36.55293655395508,267.1735534667969,21.37714195251465,20.43000030517578
2010-10-11,36.71328353881836,268.4139099121094,21.95571517944336,20.239999771118164
2010-10-12,37.10856246948242,269.68414306640625,22.198572158813477,20.239999771118164
2010-10-13,37.30744171142578,270.6355895996094,22.087142944335938,20.540000915527344
2010-10-14,37.57716751098633,269.45501708984375,21.825714111328125,20.75
2010-10-15,39.12221908569336,299.6020202636719,22.24571418762207,20.540000915527344
2010-10-18,39.52744674682617,307.70166015625,21.85714340209961,20.229999542236328
2010-10-19,38.469642639160156,302.7801208496094,21.332857131958008,20.049999237060547
2010-10-20,38.59892654418945,302.8548278808594,21.878570556640625,20.649999618530273
2010-10-21,38.47338104248047,304.8523254394531,24.670000076293945,20.75
2010-10-22,38.21855926513672,305.121337890625,24.014286041259766,20.719999313354492
2010-10-25,38.388851165771484,307.0989074707031,23.834285736083984,20.850000381469727
2010-10-26,38.290645599365234,308.1449890136719,25.374286651611328,21.360000610351562
2010-10-27,38.2633056640625,307.083984375,25.5,21.0
2010-10-28,37.94137191772461,308.1350402832031,25.100000381469727,21.190000534057617
2010-10-29,37.41184997558594,305.7041320800781,24.795713424682617,21.84000015258789
2010-11-01,37.80961608886719,306.3517150878906,23.90999984741211,21.40999984741211
2010-11-02,38.4534912109375,306.6506042480469,24.515714645385742,21.25
2010-11-03,38.881080627441406,308.9320373535156,24.494285583496094,21.770000457763672
2010-11-04,39.561004638671875,310.96942138671875,23.974285125732422,24.899999618530273
2010-11-05,39.41930389404297,311.3728942871094,24.014286041259766,24.440000534057617
2010-11-08,39.60451126098633,312.2147521972656,24.161428451538086,24.979999542236328
2010-11-09,39.288787841796875,311.2433776855469,24.351428985595703,24.6299991607666
2010-11-10,39.53116226196289,310.2770080566406,25.26714324951172,29.360000610351562
2010-11-11,39.359642028808594,307.442626953125,25.020000457763672,28.040000915527344
2010-11-12,38.28816223144531,300.5185852050781,24.714284896850586,29.84000015258789
2010-11-15,38.16511535644531,296.6231689453125,24.042856216430664,30.799999237060547
2010-11-16,37.48768615722656,290.7701110839844,23.628570556640625,29.670000076293945
2010-11-17,37.352176666259766,290.6854248046875,23.81142807006836,29.489999771118164
2010-11-18,38.337890625,297.1661376953125,24.047142028808594,29.889999389648438
2010-11-19,38.12657928466797,294.3118591308594,24.719999313354492,30.989999771118164
2010-11-22,38.95068359375,294.506103515625,26.902856826782227,33.400001525878906
2010-11-23,38.375179290771484,290.41644287109375,26.81571388244629,34.56999969482422
2010-11-24,39.129676818847656,296.3741149902344,26.96714210510254,35.470001220703125
2010-11-26,39.154537200927734,293.8984069824219,27.41428565979004,35.31999969482422
2010-11-29,39.386993408203125,289.9681396484375,28.417142868041992,34.33000183105469
2010-11-30,38.67597961425781,276.8174133300781,29.41428565979004,35.33000183105469
2010-12-01,39.32855987548828,281.12127685546875,28.591428756713867,34.349998474121094
2010-12-02,39.54607391357422,284.84234619140625,27.631427764892578,32.349998474121094
2010-12-03,39.45783996582031,285.4301452636719,26.492856979370117,31.489999771118164
2010-12-06,39.79469299316406,288.1001281738281,27.63857078552246,30.309999465942383
2010-12-07,39.553550720214844,292.4737243652344,27.11571502685547,31.559999465942383
2010-12-08,39.90157699584961,294.1673889160156,26.889999389648438,32.369998931884766
2010-12-09,39.746212005615234,294.6455993652344,27.292856216430664,32.04999923706055
2010-12-10,39.845645904541016,294.999267578125,27.804285049438477,31.520000457763672
2010-12-13,39.98362731933594,296.19976806640625,26.257143020629883,30.549999237060547
2010-12-14,39.81209182739258,296.34423828125,25.492856979370117,28.530000686645508
2010-12-15,39.82079315185547,294.0478515625,25.5,29.600000381469727
2010-12-16,39.93141555786133,294.7502136230469,25.950000762939453,30.809999465942383
2010-12-17,39.85186004638672,294.2969055175781,25.71714210510254,31.360000610351562
2010-12-20,40.05073928833008,296.4189453125,25.435714721679688,31.700000762939453
2010-12-21,40.29810333251953,300.40899658203125,26.605714797973633,32.2599983215332
2010-12-22,40.41743087768555,301.6144714355469,26.47857093811035,32.630001068115234
2010-12-23,40.2235221862793,300.98681640625,26.368572235107422,30.09000015258789
2010-12-27,40.3577766418457,300.0652770996094,25.715713500976562,25.549999237060547
2010-12-28,40.455963134765625,298.34173583984375,26.238571166992188,26.40999984741211
2010-12-29,40.43360137939453,299.37786865234375,25.752857208251953,27.729999542236328
2010-12-30,40.230979919433594,298.3118591308594,25.685714721679688,26.5
